,name,qid,measure,value
3169,Basic TFIDF,18569,recip_rank,1.0
3170,Basic TFIDF,18569,P.5,0.4
3171,Basic TFIDF,18569,P.10,0.2
3172,Basic TFIDF,18569,P.100,0.03
3173,Basic TFIDF,18569,ndcg_cut.5,0.4939
3174,Basic TFIDF,18569,ndcg_cut.10,0.4939
3175,Basic TFIDF,18569,ndcg_cut.100,0.5272
3184,Basic TFIDF,18575,map,0.0034
3185,Basic TFIDF,18575,recip_rank,0.0135
3186,Basic TFIDF,18575,P.5,0.0
3187,Basic TFIDF,18575,P.10,0.0
3188,Basic TFIDF,18575,P.100,0.01
3189,Basic TFIDF,18575,ndcg_cut.5,0.0
3190,Basic TFIDF,18575,ndcg_cut.10,0.0
3191,Basic TFIDF,18575,ndcg_cut.100,0.0766
3200,Basic TFIDF,18587,map,0.6458
3201,Basic TFIDF,18587,recip_rank,0.5
3202,Basic TFIDF,18587,P.5,0.6
3203,Basic TFIDF,18587,P.10,0.4
3204,Basic TFIDF,18587,P.100,0.04
3205,Basic TFIDF,18587,ndcg_cut.5,0.6156
3206,Basic TFIDF,18587,ndcg_cut.10,0.7156
3207,Basic TFIDF,18587,ndcg_cut.100,0.7156
3272,Basic TFIDF,18643,map,0.2939
3273,Basic TFIDF,18643,recip_rank,1.0
3274,Basic TFIDF,18643,P.5,0.2
3275,Basic TFIDF,18643,P.10,0.2
3276,Basic TFIDF,18643,P.100,0.03
3277,Basic TFIDF,18643,ndcg_cut.5,0.2184
3278,Basic TFIDF,18643,ndcg_cut.10,0.3739
3279,Basic TFIDF,18643,ndcg_cut.100,0.4222
3280,Basic TFIDF,18650,map,0.8875
3281,Basic TFIDF,18650,recip_rank,1.0
3282,Basic TFIDF,18650,P.5,0.8
3283,Basic TFIDF,18650,P.10,0.4
3284,Basic TFIDF,18650,P.100,0.04
3285,Basic TFIDF,18650,ndcg_cut.5,0.8646
3286,Basic TFIDF,18650,ndcg_cut.10,0.8646
3287,Basic TFIDF,18650,ndcg_cut.100,0.8646
3360,Basic TFIDF,18704,map,0.0
3361,Basic TFIDF,18704,recip_rank,0.0
3362,Basic TFIDF,18704,P.5,0.0
3363,Basic TFIDF,18704,P.10,0.0
3364,Basic TFIDF,18704,P.100,0.0
3365,Basic TFIDF,18704,ndcg_cut.5,0.0
3366,Basic TFIDF,18704,ndcg_cut.10,0.0
3367,Basic TFIDF,18704,ndcg_cut.100,0.0
2816,Basic TFIDF,1909,map,0.6272
2817,Basic TFIDF,1909,recip_rank,1.0
2818,Basic TFIDF,1909,P.5,0.6
2819,Basic TFIDF,1909,P.10,0.4
2820,Basic TFIDF,1909,P.100,0.05
2821,Basic TFIDF,1909,ndcg_cut.5,0.5633
2822,Basic TFIDF,1909,ndcg_cut.10,0.6335
2823,Basic TFIDF,1909,ndcg_cut.100,0.6932
2888,Basic TFIDF,1980,map,0.1332
2889,Basic TFIDF,1980,recip_rank,0.5
2890,Basic TFIDF,1980,P.5,0.2
2891,Basic TFIDF,1980,P.10,0.2
2892,Basic TFIDF,1980,P.100,0.04
2893,Basic TFIDF,1980,ndcg_cut.5,0.1378
2894,Basic TFIDF,1980,ndcg_cut.10,0.1746
2895,Basic TFIDF,1980,ndcg_cut.100,0.2967
4800,Basic TFIDF,19806,map,0.6631
4801,Basic TFIDF,19806,recip_rank,0.5
4802,Basic TFIDF,19806,P.5,0.8
4803,Basic TFIDF,19806,P.10,0.5
4804,Basic TFIDF,19806,P.100,0.06
4805,Basic TFIDF,19806,ndcg_cut.5,0.6201
4806,Basic TFIDF,19806,ndcg_cut.10,0.6515
4807,Basic TFIDF,19806,ndcg_cut.100,0.711
2904,Basic TFIDF,1987,map,0.3333
2905,Basic TFIDF,1987,recip_rank,1.0
2906,Basic TFIDF,1987,P.5,0.2
2907,Basic TFIDF,1987,P.10,0.1
2908,Basic TFIDF,1987,P.100,0.01
2909,Basic TFIDF,1987,ndcg_cut.5,0.3194
2910,Basic TFIDF,1987,ndcg_cut.10,0.3194
2911,Basic TFIDF,1987,ndcg_cut.100,0.3194
4896,Basic TFIDF,19889,map,1.0
4897,Basic TFIDF,19889,recip_rank,1.0
4898,Basic TFIDF,19889,P.5,1.0
4899,Basic TFIDF,19889,P.10,0.5
4900,Basic TFIDF,19889,P.100,0.05
4901,Basic TFIDF,19889,ndcg_cut.5,0.8757
4902,Basic TFIDF,19889,ndcg_cut.10,0.8757
4903,Basic TFIDF,19889,ndcg_cut.100,0.8757
4928,Basic TFIDF,19914,map,0.4111
4929,Basic TFIDF,19914,recip_rank,0.3333
4930,Basic TFIDF,19914,P.5,0.4
4931,Basic TFIDF,19914,P.10,0.3
4932,Basic TFIDF,19914,P.100,0.03
4933,Basic TFIDF,19914,ndcg_cut.5,0.2833
4934,Basic TFIDF,19914,ndcg_cut.10,0.5108
4935,Basic TFIDF,19914,ndcg_cut.100,0.5108
5104,Basic TFIDF,19986,map,1.0
5105,Basic TFIDF,19986,recip_rank,1.0
5106,Basic TFIDF,19986,P.5,1.0
5107,Basic TFIDF,19986,P.10,0.5
5108,Basic TFIDF,19986,P.100,0.05
5109,Basic TFIDF,19986,ndcg_cut.5,1.0
5110,Basic TFIDF,19986,ndcg_cut.10,1.0
5111,Basic TFIDF,19986,ndcg_cut.100,1.0
5120,Basic TFIDF,20006,map,1.0
5121,Basic TFIDF,20006,recip_rank,1.0
5122,Basic TFIDF,20006,P.5,1.0
5123,Basic TFIDF,20006,P.10,0.5
5124,Basic TFIDF,20006,P.100,0.05
5125,Basic TFIDF,20006,ndcg_cut.5,1.0
5126,Basic TFIDF,20006,ndcg_cut.10,1.0
5127,Basic TFIDF,20006,ndcg_cut.100,1.0
5360,Basic TFIDF,20135,map,0.0
5361,Basic TFIDF,20135,recip_rank,0.0
5362,Basic TFIDF,20135,P.5,0.0
5363,Basic TFIDF,20135,P.10,0.0
5364,Basic TFIDF,20135,P.100,0.0
5365,Basic TFIDF,20135,ndcg_cut.5,0.0
5366,Basic TFIDF,20135,ndcg_cut.10,0.0
5367,Basic TFIDF,20135,ndcg_cut.100,0.0
5368,Basic TFIDF,20141,map,0.0
5369,Basic TFIDF,20141,recip_rank,0.0
5370,Basic TFIDF,20141,P.5,0.0
5371,Basic TFIDF,20141,P.10,0.0
5372,Basic TFIDF,20141,P.100,0.0
5373,Basic TFIDF,20141,ndcg_cut.5,0.0
5374,Basic TFIDF,20141,ndcg_cut.10,0.0
5375,Basic TFIDF,20141,ndcg_cut.100,0.0
5576,Basic TFIDF,20227,map,0.8734
5577,Basic TFIDF,20227,recip_rank,1.0
5578,Basic TFIDF,20227,P.5,0.8
5579,Basic TFIDF,20227,P.10,0.6
5580,Basic TFIDF,20227,P.100,0.06
5581,Basic TFIDF,20227,ndcg_cut.5,0.8471
5582,Basic TFIDF,20227,ndcg_cut.10,0.9257
5583,Basic TFIDF,20227,ndcg_cut.100,0.9257
5584,Basic TFIDF,20233,map,0.8875
5585,Basic TFIDF,20233,recip_rank,1.0
5586,Basic TFIDF,20233,P.5,0.8
5587,Basic TFIDF,20233,P.10,0.4
5588,Basic TFIDF,20233,P.100,0.04
5589,Basic TFIDF,20233,ndcg_cut.5,0.8305
5590,Basic TFIDF,20233,ndcg_cut.10,0.8305
5591,Basic TFIDF,20233,ndcg_cut.100,0.8305
5656,Basic TFIDF,20266,map,0.3394
5657,Basic TFIDF,20266,recip_rank,1.0
5658,Basic TFIDF,20266,P.5,0.4
5659,Basic TFIDF,20266,P.10,0.2
5660,Basic TFIDF,20266,P.100,0.03
5661,Basic TFIDF,20266,ndcg_cut.5,0.4367
5662,Basic TFIDF,20266,ndcg_cut.10,0.4367
5663,Basic TFIDF,20266,ndcg_cut.100,0.4696
5720,Basic TFIDF,20295,map,0.0813
5721,Basic TFIDF,20295,recip_rank,0.0833
5722,Basic TFIDF,20295,P.5,0.0
5723,Basic TFIDF,20295,P.10,0.0
5724,Basic TFIDF,20295,P.100,0.04
5725,Basic TFIDF,20295,ndcg_cut.5,0.0
5726,Basic TFIDF,20295,ndcg_cut.10,0.0
5727,Basic TFIDF,20295,ndcg_cut.100,0.2577
5832,Basic TFIDF,20331,map,0.0536
5833,Basic TFIDF,20331,recip_rank,0.0556
5834,Basic TFIDF,20331,P.5,0.0
5835,Basic TFIDF,20331,P.10,0.0
5836,Basic TFIDF,20331,P.100,0.04
5837,Basic TFIDF,20331,ndcg_cut.5,0.0
5838,Basic TFIDF,20331,ndcg_cut.10,0.0
5839,Basic TFIDF,20331,ndcg_cut.100,0.2429
2984,Basic TFIDF,2034,map,0.0217
2985,Basic TFIDF,2034,recip_rank,0.0435
2986,Basic TFIDF,2034,P.5,0.0
2987,Basic TFIDF,2034,P.10,0.0
2988,Basic TFIDF,2034,P.100,0.02
2989,Basic TFIDF,2034,ndcg_cut.5,0.0
2990,Basic TFIDF,2034,ndcg_cut.10,0.0
2991,Basic TFIDF,2034,ndcg_cut.100,0.1118
5888,Basic TFIDF,20381,map,1.0
5889,Basic TFIDF,20381,recip_rank,1.0
5890,Basic TFIDF,20381,P.5,1.0
5891,Basic TFIDF,20381,P.10,0.6
5892,Basic TFIDF,20381,P.100,0.06
5893,Basic TFIDF,20381,ndcg_cut.5,1.0
5894,Basic TFIDF,20381,ndcg_cut.10,1.0
5895,Basic TFIDF,20381,ndcg_cut.100,1.0
5920,Basic TFIDF,20401,map,0.0
5921,Basic TFIDF,20401,recip_rank,0.0
5922,Basic TFIDF,20401,P.5,0.0
5923,Basic TFIDF,20401,P.10,0.0
5924,Basic TFIDF,20401,P.100,0.0
5925,Basic TFIDF,20401,ndcg_cut.5,0.0
5926,Basic TFIDF,20401,ndcg_cut.10,0.0
5927,Basic TFIDF,20401,ndcg_cut.100,0.0
6016,Basic TFIDF,20444,map,0.0
6017,Basic TFIDF,20444,recip_rank,0.0
6018,Basic TFIDF,20444,P.5,0.0
6019,Basic TFIDF,20444,P.10,0.0
6020,Basic TFIDF,20444,P.100,0.0
6021,Basic TFIDF,20444,ndcg_cut.5,0.0
6022,Basic TFIDF,20444,ndcg_cut.10,0.0
6023,Basic TFIDF,20444,ndcg_cut.100,0.0
6104,Basic TFIDF,20513,map,0.4778
6105,Basic TFIDF,20513,recip_rank,0.3333
6106,Basic TFIDF,20513,P.5,0.6
6107,Basic TFIDF,20513,P.10,0.3
6108,Basic TFIDF,20513,P.100,0.03
6109,Basic TFIDF,20513,ndcg_cut.5,0.5805
6110,Basic TFIDF,20513,ndcg_cut.10,0.5805
6111,Basic TFIDF,20513,ndcg_cut.100,0.5805
6216,Basic TFIDF,20581,map,0.0
6217,Basic TFIDF,20581,recip_rank,0.0
6218,Basic TFIDF,20581,P.5,0.0
6219,Basic TFIDF,20581,P.10,0.0
6220,Basic TFIDF,20581,P.100,0.0
6221,Basic TFIDF,20581,ndcg_cut.5,0.0
6222,Basic TFIDF,20581,ndcg_cut.10,0.0
6223,Basic TFIDF,20581,ndcg_cut.100,0.0
6304,Basic TFIDF,20636,map,1.0
6305,Basic TFIDF,20636,recip_rank,1.0
6306,Basic TFIDF,20636,P.5,1.0
6307,Basic TFIDF,20636,P.10,0.9
6308,Basic TFIDF,20636,P.100,0.09
6309,Basic TFIDF,20636,ndcg_cut.5,0.7467
6310,Basic TFIDF,20636,ndcg_cut.10,0.8731
6311,Basic TFIDF,20636,ndcg_cut.100,0.8731
6352,Basic TFIDF,20676,map,0.4869
6353,Basic TFIDF,20676,recip_rank,1.0
6354,Basic TFIDF,20676,P.5,0.4
6355,Basic TFIDF,20676,P.10,0.3
6356,Basic TFIDF,20676,P.100,0.06
6357,Basic TFIDF,20676,ndcg_cut.5,0.4939
6358,Basic TFIDF,20676,ndcg_cut.10,0.6026
6359,Basic TFIDF,20676,ndcg_cut.100,0.7205
6536,Basic TFIDF,20774,map,0.0
6537,Basic TFIDF,20774,recip_rank,0.0
6538,Basic TFIDF,20774,P.5,0.0
6539,Basic TFIDF,20774,P.10,0.0
6540,Basic TFIDF,20774,P.100,0.0
6541,Basic TFIDF,20774,ndcg_cut.5,0.0
6542,Basic TFIDF,20774,ndcg_cut.10,0.0
6543,Basic TFIDF,20774,ndcg_cut.100,0.0
3072,Basic TFIDF,2079,map,0.0091
3073,Basic TFIDF,2079,recip_rank,0.0455
3074,Basic TFIDF,2079,P.5,0.0
3075,Basic TFIDF,2079,P.10,0.0
3076,Basic TFIDF,2079,P.100,0.01
3077,Basic TFIDF,2079,ndcg_cut.5,0.0
3078,Basic TFIDF,2079,ndcg_cut.10,0.0
3079,Basic TFIDF,2079,ndcg_cut.100,0.0802
3088,Basic TFIDF,2101,map,0.5032
3089,Basic TFIDF,2101,recip_rank,1.0
3090,Basic TFIDF,2101,P.5,0.4
3091,Basic TFIDF,2101,P.10,0.4
3092,Basic TFIDF,2101,P.100,0.06
3093,Basic TFIDF,2101,ndcg_cut.5,0.518
3094,Basic TFIDF,2101,ndcg_cut.10,0.6232
3095,Basic TFIDF,2101,ndcg_cut.100,0.7458
3112,Basic TFIDF,2147,map,1.0
3113,Basic TFIDF,2147,recip_rank,1.0
3114,Basic TFIDF,2147,P.5,1.0
3115,Basic TFIDF,2147,P.10,0.7
3116,Basic TFIDF,2147,P.100,0.07
3117,Basic TFIDF,2147,ndcg_cut.5,1.0
3118,Basic TFIDF,2147,ndcg_cut.10,1.0
3119,Basic TFIDF,2147,ndcg_cut.100,1.0
3176,Basic TFIDF,2188,map,0.1115
3177,Basic TFIDF,2188,recip_rank,0.0714
3178,Basic TFIDF,2188,P.5,0.0
3179,Basic TFIDF,2188,P.10,0.0
3180,Basic TFIDF,2188,P.100,0.1
3181,Basic TFIDF,2188,ndcg_cut.5,0.0
3182,Basic TFIDF,2188,ndcg_cut.10,0.0
3183,Basic TFIDF,2188,ndcg_cut.100,0.3882
464,Basic TFIDF,219,map,0.75
465,Basic TFIDF,219,recip_rank,1.0
466,Basic TFIDF,219,P.5,0.6
467,Basic TFIDF,219,P.10,0.3
468,Basic TFIDF,219,P.100,0.03
469,Basic TFIDF,219,ndcg_cut.5,0.9082
470,Basic TFIDF,219,ndcg_cut.10,0.9082
471,Basic TFIDF,219,ndcg_cut.100,0.9082
8184,Basic TFIDF,22014,map,0.0309
8185,Basic TFIDF,22014,recip_rank,0.1
8186,Basic TFIDF,22014,P.5,0.0
8187,Basic TFIDF,22014,P.10,0.1
8188,Basic TFIDF,22014,P.100,0.02
8189,Basic TFIDF,22014,ndcg_cut.5,0.0
8190,Basic TFIDF,22014,ndcg_cut.10,0.0812
8191,Basic TFIDF,22014,ndcg_cut.100,0.1249
8432,Basic TFIDF,22233,map,0.2086
8433,Basic TFIDF,22233,recip_rank,0.5
8434,Basic TFIDF,22233,P.5,0.2
8435,Basic TFIDF,22233,P.10,0.1
8436,Basic TFIDF,22233,P.100,0.04
8437,Basic TFIDF,22233,ndcg_cut.5,0.1242
8438,Basic TFIDF,22233,ndcg_cut.10,0.1242
8439,Basic TFIDF,22233,ndcg_cut.100,0.3625
8480,Basic TFIDF,22259,map,0.2778
8481,Basic TFIDF,22259,recip_rank,0.3333
8482,Basic TFIDF,22259,P.5,0.4
8483,Basic TFIDF,22259,P.10,0.2
8484,Basic TFIDF,22259,P.100,0.02
8485,Basic TFIDF,22259,ndcg_cut.5,0.4948
8486,Basic TFIDF,22259,ndcg_cut.10,0.4948
8487,Basic TFIDF,22259,ndcg_cut.100,0.4948
8552,Basic TFIDF,22318,map,0.0
8553,Basic TFIDF,22318,recip_rank,0.0
8554,Basic TFIDF,22318,P.5,0.0
8555,Basic TFIDF,22318,P.10,0.0
8556,Basic TFIDF,22318,P.100,0.0
8557,Basic TFIDF,22318,ndcg_cut.5,0.0
8558,Basic TFIDF,22318,ndcg_cut.10,0.0
8559,Basic TFIDF,22318,ndcg_cut.100,0.0
8696,Basic TFIDF,22438,map,0.625
8697,Basic TFIDF,22438,recip_rank,1.0
8698,Basic TFIDF,22438,P.5,0.2
8699,Basic TFIDF,22438,P.10,0.2
8700,Basic TFIDF,22438,P.100,0.02
8701,Basic TFIDF,22438,ndcg_cut.5,0.7602
8702,Basic TFIDF,22438,ndcg_cut.10,0.8801
8703,Basic TFIDF,22438,ndcg_cut.100,0.8801
8776,Basic TFIDF,22468,map,0.5317
8777,Basic TFIDF,22468,recip_rank,0.5
8778,Basic TFIDF,22468,P.5,0.4
8779,Basic TFIDF,22468,P.10,0.3
8780,Basic TFIDF,22468,P.100,0.03
8781,Basic TFIDF,22468,ndcg_cut.5,0.5627
8782,Basic TFIDF,22468,ndcg_cut.10,0.6692
8783,Basic TFIDF,22468,ndcg_cut.100,0.6692
8832,Basic TFIDF,22502,map,0.0087
8833,Basic TFIDF,22502,recip_rank,0.0217
8834,Basic TFIDF,22502,P.5,0.0
8835,Basic TFIDF,22502,P.10,0.0
8836,Basic TFIDF,22502,P.100,0.02
8837,Basic TFIDF,22502,ndcg_cut.5,0.0
8838,Basic TFIDF,22502,ndcg_cut.10,0.0
8839,Basic TFIDF,22502,ndcg_cut.100,0.0843
8904,Basic TFIDF,22550,map,0.0145
8905,Basic TFIDF,22550,recip_rank,0.025
8906,Basic TFIDF,22550,P.5,0.0
8907,Basic TFIDF,22550,P.10,0.0
8908,Basic TFIDF,22550,P.100,0.04
8909,Basic TFIDF,22550,ndcg_cut.5,0.0
8910,Basic TFIDF,22550,ndcg_cut.10,0.0
8911,Basic TFIDF,22550,ndcg_cut.100,0.1692
8928,Basic TFIDF,22563,map,1.0
8929,Basic TFIDF,22563,recip_rank,1.0
8930,Basic TFIDF,22563,P.5,0.8
8931,Basic TFIDF,22563,P.10,0.4
8932,Basic TFIDF,22563,P.100,0.04
8933,Basic TFIDF,22563,ndcg_cut.5,0.8596
8934,Basic TFIDF,22563,ndcg_cut.10,0.8596
8935,Basic TFIDF,22563,ndcg_cut.100,0.8596
8984,Basic TFIDF,22646,map,0.3889
8985,Basic TFIDF,22646,recip_rank,1.0
8986,Basic TFIDF,22646,P.5,0.4
8987,Basic TFIDF,22646,P.10,0.3
8988,Basic TFIDF,22646,P.100,0.03
8989,Basic TFIDF,22646,ndcg_cut.5,0.4939
8990,Basic TFIDF,22646,ndcg_cut.10,0.5193
8991,Basic TFIDF,22646,ndcg_cut.100,0.5193
9112,Basic TFIDF,22763,map,0.0518
9113,Basic TFIDF,22763,recip_rank,0.0667
9114,Basic TFIDF,22763,P.5,0.0
9115,Basic TFIDF,22763,P.10,0.0
9116,Basic TFIDF,22763,P.100,0.03
9117,Basic TFIDF,22763,ndcg_cut.5,0.0
9118,Basic TFIDF,22763,ndcg_cut.10,0.0
9119,Basic TFIDF,22763,ndcg_cut.100,0.2448
9176,Basic TFIDF,22784,map,0.8319
9177,Basic TFIDF,22784,recip_rank,1.0
9178,Basic TFIDF,22784,P.5,0.8
9179,Basic TFIDF,22784,P.10,0.6
9180,Basic TFIDF,22784,P.100,0.08
9181,Basic TFIDF,22784,ndcg_cut.5,0.8516
9182,Basic TFIDF,22784,ndcg_cut.10,0.8234
9183,Basic TFIDF,22784,ndcg_cut.100,0.9404
9216,Basic TFIDF,22812,map,0.0
9217,Basic TFIDF,22812,recip_rank,0.0
9218,Basic TFIDF,22812,P.5,0.0
9219,Basic TFIDF,22812,P.10,0.0
9220,Basic TFIDF,22812,P.100,0.0
9221,Basic TFIDF,22812,ndcg_cut.5,0.0
9222,Basic TFIDF,22812,ndcg_cut.10,0.0
9223,Basic TFIDF,22812,ndcg_cut.100,0.0
9416,Basic TFIDF,22928,map,0.5833
9417,Basic TFIDF,22928,recip_rank,1.0
9418,Basic TFIDF,22928,P.5,0.4
9419,Basic TFIDF,22928,P.10,0.3
9420,Basic TFIDF,22928,P.100,0.03
9421,Basic TFIDF,22928,ndcg_cut.5,0.6351
9422,Basic TFIDF,22928,ndcg_cut.10,0.7196
9423,Basic TFIDF,22928,ndcg_cut.100,0.7196
9440,Basic TFIDF,22940,map,1.0
9441,Basic TFIDF,22940,recip_rank,1.0
9442,Basic TFIDF,22940,P.5,0.8
9443,Basic TFIDF,22940,P.10,0.4
9444,Basic TFIDF,22940,P.100,0.04
9445,Basic TFIDF,22940,ndcg_cut.5,1.0
9446,Basic TFIDF,22940,ndcg_cut.10,1.0
9447,Basic TFIDF,22940,ndcg_cut.100,1.0
9568,Basic TFIDF,23033,map,0.025
9569,Basic TFIDF,23033,recip_rank,0.1
9570,Basic TFIDF,23033,P.5,0.0
9571,Basic TFIDF,23033,P.10,0.1
9572,Basic TFIDF,23033,P.100,0.01
9573,Basic TFIDF,23033,ndcg_cut.5,0.0
9574,Basic TFIDF,23033,ndcg_cut.10,0.1623
9575,Basic TFIDF,23033,ndcg_cut.100,0.1623
472,Basic TFIDF,231,map,0.7167
473,Basic TFIDF,231,recip_rank,1.0
474,Basic TFIDF,231,P.5,0.4
475,Basic TFIDF,231,P.10,0.2
476,Basic TFIDF,231,P.100,0.03
477,Basic TFIDF,231,ndcg_cut.5,0.8671
478,Basic TFIDF,231,ndcg_cut.10,0.8671
479,Basic TFIDF,231,ndcg_cut.100,0.9276
9816,Basic TFIDF,23290,map,0.85
9817,Basic TFIDF,23290,recip_rank,1.0
9818,Basic TFIDF,23290,P.5,1.0
9819,Basic TFIDF,23290,P.10,0.5
9820,Basic TFIDF,23290,P.100,0.06
9821,Basic TFIDF,23290,ndcg_cut.5,1.0
9822,Basic TFIDF,23290,ndcg_cut.10,0.9173
9823,Basic TFIDF,23290,ndcg_cut.100,0.9564
3408,Basic TFIDF,2353,map,0.0
3409,Basic TFIDF,2353,recip_rank,0.0
3410,Basic TFIDF,2353,P.5,0.0
3411,Basic TFIDF,2353,P.10,0.0
3412,Basic TFIDF,2353,P.100,0.0
3413,Basic TFIDF,2353,ndcg_cut.5,0.0
3414,Basic TFIDF,2353,ndcg_cut.10,0.0
3415,Basic TFIDF,2353,ndcg_cut.100,0.0
480,Basic TFIDF,236,map,0.5292
481,Basic TFIDF,236,recip_rank,1.0
482,Basic TFIDF,236,P.5,0.8
483,Basic TFIDF,236,P.10,0.6
484,Basic TFIDF,236,P.100,0.24
485,Basic TFIDF,236,ndcg_cut.5,0.5922
486,Basic TFIDF,236,ndcg_cut.10,0.4908
487,Basic TFIDF,236,ndcg_cut.100,0.7441
10112,Basic TFIDF,23608,map,0.7639
10113,Basic TFIDF,23608,recip_rank,1.0
10114,Basic TFIDF,23608,P.5,0.6
10115,Basic TFIDF,23608,P.10,0.3
10116,Basic TFIDF,23608,P.100,0.04
10117,Basic TFIDF,23608,ndcg_cut.5,0.8791
10118,Basic TFIDF,23608,ndcg_cut.10,0.8791
10119,Basic TFIDF,23608,ndcg_cut.100,0.9244
10208,Basic TFIDF,23702,map,0.0
10209,Basic TFIDF,23702,recip_rank,0.0
10210,Basic TFIDF,23702,P.5,0.0
10211,Basic TFIDF,23702,P.10,0.0
10212,Basic TFIDF,23702,P.100,0.0
10213,Basic TFIDF,23702,ndcg_cut.5,0.0
10214,Basic TFIDF,23702,ndcg_cut.10,0.0
10215,Basic TFIDF,23702,ndcg_cut.100,0.0
10408,Basic TFIDF,23866,map,0.0069
10409,Basic TFIDF,23866,recip_rank,0.0417
10410,Basic TFIDF,23866,P.5,0.0
10411,Basic TFIDF,23866,P.10,0.0
10412,Basic TFIDF,23866,P.100,0.01
10413,Basic TFIDF,23866,ndcg_cut.5,0.0
10414,Basic TFIDF,23866,ndcg_cut.10,0.0
10415,Basic TFIDF,23866,ndcg_cut.100,0.05
10432,Basic TFIDF,23892,map,0.0093
10433,Basic TFIDF,23892,recip_rank,0.1111
10434,Basic TFIDF,23892,P.5,0.0
10435,Basic TFIDF,23892,P.10,0.1
10436,Basic TFIDF,23892,P.100,0.01
10437,Basic TFIDF,23892,ndcg_cut.5,0.0
10438,Basic TFIDF,23892,ndcg_cut.10,0.0424
10439,Basic TFIDF,23892,ndcg_cut.100,0.0393
10512,Basic TFIDF,23922,map,0.0
10513,Basic TFIDF,23922,recip_rank,0.0
10514,Basic TFIDF,23922,P.5,0.0
10515,Basic TFIDF,23922,P.10,0.0
10516,Basic TFIDF,23922,P.100,0.0
10517,Basic TFIDF,23922,ndcg_cut.5,0.0
10518,Basic TFIDF,23922,ndcg_cut.10,0.0
10519,Basic TFIDF,23922,ndcg_cut.100,0.0
10640,Basic TFIDF,24024,map,0.0764
10641,Basic TFIDF,24024,recip_rank,0.3333
10642,Basic TFIDF,24024,P.5,0.2
10643,Basic TFIDF,24024,P.10,0.1
10644,Basic TFIDF,24024,P.100,0.02
10645,Basic TFIDF,24024,ndcg_cut.5,0.0907
10646,Basic TFIDF,24024,ndcg_cut.10,0.0852
10647,Basic TFIDF,24024,ndcg_cut.100,0.1686
10736,Basic TFIDF,24083,map,0.1667
10737,Basic TFIDF,24083,recip_rank,1.0
10738,Basic TFIDF,24083,P.5,0.2
10739,Basic TFIDF,24083,P.10,0.1
10740,Basic TFIDF,24083,P.100,0.01
10741,Basic TFIDF,24083,ndcg_cut.5,0.1969
10742,Basic TFIDF,24083,ndcg_cut.10,0.184
10743,Basic TFIDF,24083,ndcg_cut.100,0.184
10808,Basic TFIDF,24120,map,0.6264
10809,Basic TFIDF,24120,recip_rank,1.0
10810,Basic TFIDF,24120,P.5,0.8
10811,Basic TFIDF,24120,P.10,0.4
10812,Basic TFIDF,24120,P.100,0.05
10813,Basic TFIDF,24120,ndcg_cut.5,0.7132
10814,Basic TFIDF,24120,ndcg_cut.10,0.6617
10815,Basic TFIDF,24120,ndcg_cut.100,0.7054
11416,Basic TFIDF,24535,map,0.8333
11417,Basic TFIDF,24535,recip_rank,1.0
11418,Basic TFIDF,24535,P.5,1.0
11419,Basic TFIDF,24535,P.10,0.5
11420,Basic TFIDF,24535,P.100,0.05
11421,Basic TFIDF,24535,ndcg_cut.5,0.7816
11422,Basic TFIDF,24535,ndcg_cut.10,0.7252
11423,Basic TFIDF,24535,ndcg_cut.100,0.7252
384,Basic TFIDF,24728,map,0.25
385,Basic TFIDF,24728,recip_rank,1.0
386,Basic TFIDF,24728,P.5,0.2
387,Basic TFIDF,24728,P.10,0.1
388,Basic TFIDF,24728,P.100,0.01
389,Basic TFIDF,24728,ndcg_cut.5,0.2385
390,Basic TFIDF,24728,ndcg_cut.10,0.2385
391,Basic TFIDF,24728,ndcg_cut.100,0.2385
3576,Basic TFIDF,2484,map,0.1308
3577,Basic TFIDF,2484,recip_rank,0.25
3578,Basic TFIDF,2484,P.5,0.2
3579,Basic TFIDF,2484,P.10,0.2
3580,Basic TFIDF,2484,P.100,0.04
3581,Basic TFIDF,2484,ndcg_cut.5,0.1836
3582,Basic TFIDF,2484,ndcg_cut.10,0.3068
3583,Basic TFIDF,2484,ndcg_cut.100,0.4036
680,Basic TFIDF,24955,map,0.4131
681,Basic TFIDF,24955,recip_rank,0.5
682,Basic TFIDF,24955,P.5,0.4
683,Basic TFIDF,24955,P.10,0.3
684,Basic TFIDF,24955,P.100,0.04
685,Basic TFIDF,24955,ndcg_cut.5,0.5395
686,Basic TFIDF,24955,ndcg_cut.10,0.619
687,Basic TFIDF,24955,ndcg_cut.100,0.6578
752,Basic TFIDF,25004,map,0.7345
753,Basic TFIDF,25004,recip_rank,0.5
754,Basic TFIDF,25004,P.5,0.8
755,Basic TFIDF,25004,P.10,0.6
756,Basic TFIDF,25004,P.100,0.06
757,Basic TFIDF,25004,ndcg_cut.5,0.4935
758,Basic TFIDF,25004,ndcg_cut.10,0.6903
759,Basic TFIDF,25004,ndcg_cut.100,0.6903
848,Basic TFIDF,25038,map,0.6667
849,Basic TFIDF,25038,recip_rank,1.0
850,Basic TFIDF,25038,P.5,0.8
851,Basic TFIDF,25038,P.10,0.4
852,Basic TFIDF,25038,P.100,0.04
853,Basic TFIDF,25038,ndcg_cut.5,0.727
