,name,qid,measure,value
28499,HTML TFIDF,3823,P.10,0.4
28500,HTML TFIDF,3823,P.100,0.04
28501,HTML TFIDF,3823,ndcg_cut.5,1.0
28502,HTML TFIDF,3823,ndcg_cut.10,1.0
28503,HTML TFIDF,3823,ndcg_cut.100,1.0
30984,HTML TFIDF,38250,map,1.0
30985,HTML TFIDF,38250,recip_rank,1.0
30986,HTML TFIDF,38250,P.5,1.0
30987,HTML TFIDF,38250,P.10,1.0
30988,HTML TFIDF,38250,P.100,0.14
30989,HTML TFIDF,38250,ndcg_cut.5,0.6696
30990,HTML TFIDF,38250,ndcg_cut.10,0.9143
30991,HTML TFIDF,38250,ndcg_cut.100,0.9249
30992,HTML TFIDF,38254,map,1.0
30993,HTML TFIDF,38254,recip_rank,1.0
30994,HTML TFIDF,38254,P.5,1.0
30995,HTML TFIDF,38254,P.10,0.6
30996,HTML TFIDF,38254,P.100,0.06
30997,HTML TFIDF,38254,ndcg_cut.5,0.8535
30998,HTML TFIDF,38254,ndcg_cut.10,0.9286
30999,HTML TFIDF,38254,ndcg_cut.100,0.9286
31016,HTML TFIDF,38264,map,0.0508
31017,HTML TFIDF,38264,recip_rank,0.1429
31018,HTML TFIDF,38264,P.5,0.0
31019,HTML TFIDF,38264,P.10,0.1
31020,HTML TFIDF,38264,P.100,0.02
31021,HTML TFIDF,38264,ndcg_cut.5,0.0
31022,HTML TFIDF,38264,ndcg_cut.10,0.121
31023,HTML TFIDF,38264,ndcg_cut.100,0.2064
31048,HTML TFIDF,38294,map,0.2418
31049,HTML TFIDF,38294,recip_rank,1.0
31050,HTML TFIDF,38294,P.5,0.4
31051,HTML TFIDF,38294,P.10,0.2
31052,HTML TFIDF,38294,P.100,0.03
31053,HTML TFIDF,38294,ndcg_cut.5,0.5212
31054,HTML TFIDF,38294,ndcg_cut.10,0.4836
31055,HTML TFIDF,38294,ndcg_cut.100,0.5522
31064,HTML TFIDF,38302,map,0.0017
31065,HTML TFIDF,38302,recip_rank,0.0154
31066,HTML TFIDF,38302,P.5,0.0
31067,HTML TFIDF,38302,P.10,0.0
31068,HTML TFIDF,38302,P.100,0.01
31069,HTML TFIDF,38302,ndcg_cut.5,0.0
31070,HTML TFIDF,38302,ndcg_cut.10,0.0
31071,HTML TFIDF,38302,ndcg_cut.100,0.0562
28512,HTML TFIDF,3831,map,1.0
28513,HTML TFIDF,3831,recip_rank,1.0
28514,HTML TFIDF,3831,P.5,1.0
28515,HTML TFIDF,3831,P.10,0.5
28516,HTML TFIDF,3831,P.100,0.05
28517,HTML TFIDF,3831,ndcg_cut.5,0.9563
28518,HTML TFIDF,3831,ndcg_cut.10,0.9563
28519,HTML TFIDF,3831,ndcg_cut.100,0.9563
31080,HTML TFIDF,38329,map,1.0
31081,HTML TFIDF,38329,recip_rank,1.0
31082,HTML TFIDF,38329,P.5,1.0
31083,HTML TFIDF,38329,P.10,0.7
31084,HTML TFIDF,38329,P.100,0.07
31085,HTML TFIDF,38329,ndcg_cut.5,0.8908
31086,HTML TFIDF,38329,ndcg_cut.10,0.9051
31087,HTML TFIDF,38329,ndcg_cut.100,0.9051
28544,HTML TFIDF,3839,map,0.0
28545,HTML TFIDF,3839,recip_rank,0.0
28546,HTML TFIDF,3839,P.5,0.0
28547,HTML TFIDF,3839,P.10,0.0
28548,HTML TFIDF,3839,P.100,0.0
28549,HTML TFIDF,3839,ndcg_cut.5,0.0
28550,HTML TFIDF,3839,ndcg_cut.10,0.0
28551,HTML TFIDF,3839,ndcg_cut.100,0.0
31176,HTML TFIDF,38421,map,0.1946
31177,HTML TFIDF,38421,recip_rank,0.5
31178,HTML TFIDF,38421,P.5,0.4
31179,HTML TFIDF,38421,P.10,0.2
31180,HTML TFIDF,38421,P.100,0.03
31181,HTML TFIDF,38421,ndcg_cut.5,0.3067
31182,HTML TFIDF,38421,ndcg_cut.10,0.3067
31183,HTML TFIDF,38421,ndcg_cut.100,0.3472
31224,HTML TFIDF,38447,map,0.8333
31225,HTML TFIDF,38447,recip_rank,1.0
31226,HTML TFIDF,38447,P.5,1.0
31227,HTML TFIDF,38447,P.10,0.5
31228,HTML TFIDF,38447,P.100,0.05
31229,HTML TFIDF,38447,ndcg_cut.5,0.9065
31230,HTML TFIDF,38447,ndcg_cut.10,0.8315
31231,HTML TFIDF,38447,ndcg_cut.100,0.8315
31232,HTML TFIDF,38448,map,0.6811
31233,HTML TFIDF,38448,recip_rank,1.0
31234,HTML TFIDF,38448,P.5,1.0
31235,HTML TFIDF,38448,P.10,0.6
31236,HTML TFIDF,38448,P.100,0.07
31237,HTML TFIDF,38448,ndcg_cut.5,0.7283
31238,HTML TFIDF,38448,ndcg_cut.10,0.6272
31239,HTML TFIDF,38448,ndcg_cut.100,0.686
28576,HTML TFIDF,3853,map,0.0
28577,HTML TFIDF,3853,recip_rank,0.0
28578,HTML TFIDF,3853,P.5,0.0
28579,HTML TFIDF,3853,P.10,0.0
28580,HTML TFIDF,3853,P.100,0.0
28581,HTML TFIDF,3853,ndcg_cut.5,0.0
28582,HTML TFIDF,3853,ndcg_cut.10,0.0
28583,HTML TFIDF,3853,ndcg_cut.100,0.0
31376,HTML TFIDF,38568,map,0.8286
31377,HTML TFIDF,38568,recip_rank,1.0
31378,HTML TFIDF,38568,P.5,0.8
31379,HTML TFIDF,38568,P.10,0.4
31380,HTML TFIDF,38568,P.100,0.05
31381,HTML TFIDF,38568,ndcg_cut.5,0.9155
31382,HTML TFIDF,38568,ndcg_cut.10,0.9155
31383,HTML TFIDF,38568,ndcg_cut.100,0.9578
31664,HTML TFIDF,38820,map,0.0
31665,HTML TFIDF,38820,recip_rank,0.0
31666,HTML TFIDF,38820,P.5,0.0
31667,HTML TFIDF,38820,P.10,0.0
31668,HTML TFIDF,38820,P.100,0.0
31669,HTML TFIDF,38820,ndcg_cut.5,0.0
31670,HTML TFIDF,38820,ndcg_cut.10,0.0
31671,HTML TFIDF,38820,ndcg_cut.100,0.0
31848,HTML TFIDF,38917,map,1.0
31849,HTML TFIDF,38917,recip_rank,1.0
31850,HTML TFIDF,38917,P.5,1.0
31851,HTML TFIDF,38917,P.10,0.7
31852,HTML TFIDF,38917,P.100,0.07
31853,HTML TFIDF,38917,ndcg_cut.5,0.6789
31854,HTML TFIDF,38917,ndcg_cut.10,0.8368
31855,HTML TFIDF,38917,ndcg_cut.100,0.8368
31872,HTML TFIDF,38928,map,0.5495
31873,HTML TFIDF,38928,recip_rank,1.0
31874,HTML TFIDF,38928,P.5,1.0
31875,HTML TFIDF,38928,P.10,0.8
31876,HTML TFIDF,38928,P.100,0.16
31877,HTML TFIDF,38928,ndcg_cut.5,0.6258
31878,HTML TFIDF,38928,ndcg_cut.10,0.6617
31879,HTML TFIDF,38928,ndcg_cut.100,0.6951
31928,HTML TFIDF,38982,map,0.0
31929,HTML TFIDF,38982,recip_rank,0.0
31930,HTML TFIDF,38982,P.5,0.0
31931,HTML TFIDF,38982,P.10,0.0
31932,HTML TFIDF,38982,P.100,0.0
31933,HTML TFIDF,38982,ndcg_cut.5,0.0
31934,HTML TFIDF,38982,ndcg_cut.10,0.0
31935,HTML TFIDF,38982,ndcg_cut.100,0.0
28736,HTML TFIDF,3922,map,0.4519
28737,HTML TFIDF,3922,recip_rank,1.0
28738,HTML TFIDF,3922,P.5,0.2
28739,HTML TFIDF,3922,P.10,0.2
28740,HTML TFIDF,3922,P.100,0.04
28741,HTML TFIDF,3922,ndcg_cut.5,0.4262
28742,HTML TFIDF,3922,ndcg_cut.10,0.5607
28743,HTML TFIDF,3922,ndcg_cut.100,0.7302
28784,HTML TFIDF,3932,map,0.6869
28785,HTML TFIDF,3932,recip_rank,1.0
28786,HTML TFIDF,3932,P.5,0.6
28787,HTML TFIDF,3932,P.10,0.4
28788,HTML TFIDF,3932,P.100,0.05
28789,HTML TFIDF,3932,ndcg_cut.5,0.7183
28790,HTML TFIDF,3932,ndcg_cut.10,0.784
28791,HTML TFIDF,3932,ndcg_cut.100,0.8751
33096,HTML TFIDF,40011,map,0.0
33097,HTML TFIDF,40011,recip_rank,0.0
33098,HTML TFIDF,40011,P.5,0.0
33099,HTML TFIDF,40011,P.10,0.0
33100,HTML TFIDF,40011,P.100,0.0
33101,HTML TFIDF,40011,ndcg_cut.5,0.0
33102,HTML TFIDF,40011,ndcg_cut.10,0.0
33103,HTML TFIDF,40011,ndcg_cut.100,0.0
33112,HTML TFIDF,40023,map,0.4295
33113,HTML TFIDF,40023,recip_rank,1.0
33114,HTML TFIDF,40023,P.5,0.2
33115,HTML TFIDF,40023,P.10,0.2
33116,HTML TFIDF,40023,P.100,0.04
33117,HTML TFIDF,40023,ndcg_cut.5,0.2808
33118,HTML TFIDF,40023,ndcg_cut.10,0.3808
33119,HTML TFIDF,40023,ndcg_cut.100,0.5726
28872,HTML TFIDF,4004,map,0.0
28873,HTML TFIDF,4004,recip_rank,0.0
28874,HTML TFIDF,4004,P.5,0.0
28875,HTML TFIDF,4004,P.10,0.0
28876,HTML TFIDF,4004,P.100,0.0
28877,HTML TFIDF,4004,ndcg_cut.5,0.0
28878,HTML TFIDF,4004,ndcg_cut.10,0.0
28879,HTML TFIDF,4004,ndcg_cut.100,0.0
33168,HTML TFIDF,40076,map,1.0
33169,HTML TFIDF,40076,recip_rank,1.0
33170,HTML TFIDF,40076,P.5,1.0
33171,HTML TFIDF,40076,P.10,0.5
33172,HTML TFIDF,40076,P.100,0.05
33173,HTML TFIDF,40076,ndcg_cut.5,0.8224
33174,HTML TFIDF,40076,ndcg_cut.10,0.8224
33175,HTML TFIDF,40076,ndcg_cut.100,0.8224
33200,HTML TFIDF,40094,map,0.7857
33201,HTML TFIDF,40094,recip_rank,1.0
33202,HTML TFIDF,40094,P.5,0.8
33203,HTML TFIDF,40094,P.10,0.5
33204,HTML TFIDF,40094,P.100,0.05
33205,HTML TFIDF,40094,ndcg_cut.5,0.7133
33206,HTML TFIDF,40094,ndcg_cut.10,0.7892
33207,HTML TFIDF,40094,ndcg_cut.100,0.7892
33264,HTML TFIDF,40136,map,0.1061
33265,HTML TFIDF,40136,recip_rank,1.0
33266,HTML TFIDF,40136,P.5,0.2
33267,HTML TFIDF,40136,P.10,0.1
33268,HTML TFIDF,40136,P.100,0.02
33269,HTML TFIDF,40136,ndcg_cut.5,0.4367
33270,HTML TFIDF,40136,ndcg_cut.10,0.3239
33271,HTML TFIDF,40136,ndcg_cut.100,0.3518
33280,HTML TFIDF,40142,map,0.0
33281,HTML TFIDF,40142,recip_rank,0.0
33282,HTML TFIDF,40142,P.5,0.0
33283,HTML TFIDF,40142,P.10,0.0
33284,HTML TFIDF,40142,P.100,0.0
33285,HTML TFIDF,40142,ndcg_cut.5,0.0
33286,HTML TFIDF,40142,ndcg_cut.10,0.0
33287,HTML TFIDF,40142,ndcg_cut.100,0.0
28920,HTML TFIDF,4025,map,0.1667
28921,HTML TFIDF,4025,recip_rank,1.0
28922,HTML TFIDF,4025,P.5,0.2
28923,HTML TFIDF,4025,P.10,0.1
28924,HTML TFIDF,4025,P.100,0.01
28925,HTML TFIDF,4025,ndcg_cut.5,0.2533
28926,HTML TFIDF,4025,ndcg_cut.10,0.2323
28927,HTML TFIDF,4025,ndcg_cut.100,0.2323
33472,HTML TFIDF,40293,map,0.25
33473,HTML TFIDF,40293,recip_rank,1.0
33474,HTML TFIDF,40293,P.5,0.4
33475,HTML TFIDF,40293,P.10,0.2
33476,HTML TFIDF,40293,P.100,0.02
33477,HTML TFIDF,40293,ndcg_cut.5,0.4785
33478,HTML TFIDF,40293,ndcg_cut.10,0.4472
33479,HTML TFIDF,40293,ndcg_cut.100,0.4472
33504,HTML TFIDF,40325,map,0.6533
33505,HTML TFIDF,40325,recip_rank,1.0
33506,HTML TFIDF,40325,P.5,0.6
33507,HTML TFIDF,40325,P.10,0.3
33508,HTML TFIDF,40325,P.100,0.04
33509,HTML TFIDF,40325,ndcg_cut.5,0.6663
33510,HTML TFIDF,40325,ndcg_cut.10,0.6663
33511,HTML TFIDF,40325,ndcg_cut.100,0.7296
33536,HTML TFIDF,40334,map,0.9333
33537,HTML TFIDF,40334,recip_rank,1.0
33538,HTML TFIDF,40334,P.5,1.0
33539,HTML TFIDF,40334,P.10,0.6
33540,HTML TFIDF,40334,P.100,0.06
33541,HTML TFIDF,40334,ndcg_cut.5,0.8224
33542,HTML TFIDF,40334,ndcg_cut.10,0.8216
33543,HTML TFIDF,40334,ndcg_cut.100,0.8216
28968,HTML TFIDF,4046,map,0.0
28969,HTML TFIDF,4046,recip_rank,0.0
28970,HTML TFIDF,4046,P.5,0.0
28971,HTML TFIDF,4046,P.10,0.0
28972,HTML TFIDF,4046,P.100,0.0
28973,HTML TFIDF,4046,ndcg_cut.5,0.0
28974,HTML TFIDF,4046,ndcg_cut.10,0.0
28975,HTML TFIDF,4046,ndcg_cut.100,0.0
34240,HTML TFIDF,40784,map,1.0
34241,HTML TFIDF,40784,recip_rank,1.0
34242,HTML TFIDF,40784,P.5,1.0
34243,HTML TFIDF,40784,P.10,0.6
34244,HTML TFIDF,40784,P.100,0.06
34245,HTML TFIDF,40784,ndcg_cut.5,0.8558
34246,HTML TFIDF,40784,ndcg_cut.10,0.8677
34247,HTML TFIDF,40784,ndcg_cut.100,0.8677
34272,HTML TFIDF,40811,map,0.125
34273,HTML TFIDF,40811,recip_rank,0.5
34274,HTML TFIDF,40811,P.5,0.2
34275,HTML TFIDF,40811,P.10,0.1
34276,HTML TFIDF,40811,P.100,0.01
34277,HTML TFIDF,40811,ndcg_cut.5,0.3543
34278,HTML TFIDF,40811,ndcg_cut.10,0.3543
34279,HTML TFIDF,40811,ndcg_cut.100,0.3543
34360,HTML TFIDF,40901,map,0.5161
34361,HTML TFIDF,40901,recip_rank,1.0
34362,HTML TFIDF,40901,P.5,0.2
34363,HTML TFIDF,40901,P.10,0.1
34364,HTML TFIDF,40901,P.100,0.02
34365,HTML TFIDF,40901,ndcg_cut.5,0.7602
34366,HTML TFIDF,40901,ndcg_cut.10,0.7602
34367,HTML TFIDF,40901,ndcg_cut.100,0.8238
29032,HTML TFIDF,4092,map,0.0033
29033,HTML TFIDF,4092,recip_rank,0.02
29034,HTML TFIDF,4092,P.5,0.0
29035,HTML TFIDF,4092,P.10,0.0
29036,HTML TFIDF,4092,P.100,0.01
29037,HTML TFIDF,4092,ndcg_cut.5,0.0
29038,HTML TFIDF,4092,ndcg_cut.10,0.0
29039,HTML TFIDF,4092,ndcg_cut.100,0.0649
34456,HTML TFIDF,40958,map,0.0079
34457,HTML TFIDF,40958,recip_rank,0.0556
34458,HTML TFIDF,40958,P.5,0.0
34459,HTML TFIDF,40958,P.10,0.0
34460,HTML TFIDF,40958,P.100,0.01
34461,HTML TFIDF,40958,ndcg_cut.5,0.0
34462,HTML TFIDF,40958,ndcg_cut.10,0.0
34463,HTML TFIDF,40958,ndcg_cut.100,0.0715
23064,HTML TFIDF,40989,map,0.6619
23065,HTML TFIDF,40989,recip_rank,1.0
23066,HTML TFIDF,40989,P.5,0.8
23067,HTML TFIDF,40989,P.10,0.5
23068,HTML TFIDF,40989,P.100,0.05
23069,HTML TFIDF,40989,ndcg_cut.5,0.8539
23070,HTML TFIDF,40989,ndcg_cut.10,0.7766
23071,HTML TFIDF,40989,ndcg_cut.100,0.7766
23088,HTML TFIDF,40996,map,0.8769
23089,HTML TFIDF,40996,recip_rank,1.0
23090,HTML TFIDF,40996,P.5,0.8
23091,HTML TFIDF,40996,P.10,0.4
23092,HTML TFIDF,40996,P.100,0.05
23093,HTML TFIDF,40996,ndcg_cut.5,0.6972
23094,HTML TFIDF,40996,ndcg_cut.10,0.6972
23095,HTML TFIDF,40996,ndcg_cut.100,0.8119
23136,HTML TFIDF,41013,map,1.0
23137,HTML TFIDF,41013,recip_rank,1.0
23138,HTML TFIDF,41013,P.5,1.0
23139,HTML TFIDF,41013,P.10,0.5
23140,HTML TFIDF,41013,P.100,0.05
23141,HTML TFIDF,41013,ndcg_cut.5,0.8908
23142,HTML TFIDF,41013,ndcg_cut.10,0.8908
23143,HTML TFIDF,41013,ndcg_cut.100,0.8908
23144,HTML TFIDF,41031,map,0.271
23145,HTML TFIDF,41031,recip_rank,0.5
23146,HTML TFIDF,41031,P.5,0.4
23147,HTML TFIDF,41031,P.10,0.2
23148,HTML TFIDF,41031,P.100,0.04
23149,HTML TFIDF,41031,ndcg_cut.5,0.4462
23150,HTML TFIDF,41031,ndcg_cut.10,0.4462
23151,HTML TFIDF,41031,ndcg_cut.100,0.5429
23152,HTML TFIDF,41037,map,0.6
23153,HTML TFIDF,41037,recip_rank,1.0
23154,HTML TFIDF,41037,P.5,0.6
23155,HTML TFIDF,41037,P.10,0.3
23156,HTML TFIDF,41037,P.100,0.03
23157,HTML TFIDF,41037,ndcg_cut.5,0.592
23158,HTML TFIDF,41037,ndcg_cut.10,0.592
23159,HTML TFIDF,41037,ndcg_cut.100,0.592
23176,HTML TFIDF,41044,map,0.8667
23177,HTML TFIDF,41044,recip_rank,1.0
23178,HTML TFIDF,41044,P.5,0.6
23179,HTML TFIDF,41044,P.10,0.3
23180,HTML TFIDF,41044,P.100,0.03
23181,HTML TFIDF,41044,ndcg_cut.5,0.846
23182,HTML TFIDF,41044,ndcg_cut.10,0.846
23183,HTML TFIDF,41044,ndcg_cut.100,0.846
23208,HTML TFIDF,41056,map,1.0
23209,HTML TFIDF,41056,recip_rank,1.0
23210,HTML TFIDF,41056,P.5,1.0
23211,HTML TFIDF,41056,P.10,0.9
23212,HTML TFIDF,41056,P.100,0.09
23213,HTML TFIDF,41056,ndcg_cut.5,0.7379
23214,HTML TFIDF,41056,ndcg_cut.10,0.8497
23215,HTML TFIDF,41056,ndcg_cut.100,0.8497
29096,HTML TFIDF,4133,map,0.0
29097,HTML TFIDF,4133,recip_rank,0.0
29098,HTML TFIDF,4133,P.5,0.0
29099,HTML TFIDF,4133,P.10,0.0
29100,HTML TFIDF,4133,P.100,0.0
29101,HTML TFIDF,4133,ndcg_cut.5,0.0
29102,HTML TFIDF,4133,ndcg_cut.10,0.0
29103,HTML TFIDF,4133,ndcg_cut.100,0.0
29112,HTML TFIDF,4139,map,0.9415
29113,HTML TFIDF,4139,recip_rank,1.0
29114,HTML TFIDF,4139,P.5,1.0
29115,HTML TFIDF,4139,P.10,0.8
29116,HTML TFIDF,4139,P.100,0.09
29117,HTML TFIDF,4139,ndcg_cut.5,0.7379
29118,HTML TFIDF,4139,ndcg_cut.10,0.8016
29119,HTML TFIDF,4139,ndcg_cut.100,0.8409
23800,HTML TFIDF,41413,map,0.0
23801,HTML TFIDF,41413,recip_rank,0.0
23802,HTML TFIDF,41413,P.5,0.0
23803,HTML TFIDF,41413,P.10,0.0
23804,HTML TFIDF,41413,P.100,0.0
23805,HTML TFIDF,41413,ndcg_cut.5,0.0
23806,HTML TFIDF,41413,ndcg_cut.10,0.0
23807,HTML TFIDF,41413,ndcg_cut.100,0.0
23912,HTML TFIDF,41490,map,0.0167
23913,HTML TFIDF,41490,recip_rank,0.2
23914,HTML TFIDF,41490,P.5,0.2
23915,HTML TFIDF,41490,P.10,0.1
23916,HTML TFIDF,41490,P.100,0.01
23917,HTML TFIDF,41490,ndcg_cut.5,0.0656
23918,HTML TFIDF,41490,ndcg_cut.10,0.0516
23919,HTML TFIDF,41490,ndcg_cut.100,0.0481
24224,HTML TFIDF,41709,map,0.5468
24225,HTML TFIDF,41709,recip_rank,1.0
24226,HTML TFIDF,41709,P.5,0.8
24227,HTML TFIDF,41709,P.10,0.4
24228,HTML TFIDF,41709,P.100,0.05
24229,HTML TFIDF,41709,ndcg_cut.5,0.7574
24230,HTML TFIDF,41709,ndcg_cut.10,0.6781
24231,HTML TFIDF,41709,ndcg_cut.100,0.7496
24272,HTML TFIDF,41738,map,0.0
24273,HTML TFIDF,41738,recip_rank,0.0
24274,HTML TFIDF,41738,P.5,0.0
24275,HTML TFIDF,41738,P.10,0.0
24276,HTML TFIDF,41738,P.100,0.0
24277,HTML TFIDF,41738,ndcg_cut.5,0.0
24278,HTML TFIDF,41738,ndcg_cut.10,0.0
24279,HTML TFIDF,41738,ndcg_cut.100,0.0
24440,HTML TFIDF,41873,map,0.005
24441,HTML TFIDF,41873,recip_rank,0.0833
24442,HTML TFIDF,41873,P.5,0.0
24443,HTML TFIDF,41873,P.10,0.0
24444,HTML TFIDF,41873,P.100,0.02
24445,HTML TFIDF,41873,ndcg_cut.5,0.0
24446,HTML TFIDF,41873,ndcg_cut.10,0.0
24447,HTML TFIDF,41873,ndcg_cut.100,0.0671
24536,HTML TFIDF,41929,map,0.1211
24537,HTML TFIDF,41929,recip_rank,0.5
24538,HTML TFIDF,41929,P.5,0.2
24539,HTML TFIDF,41929,P.10,0.1
24540,HTML TFIDF,41929,P.100,0.02
24541,HTML TFIDF,41929,ndcg_cut.5,0.1378
24542,HTML TFIDF,41929,ndcg_cut.10,0.1378
24543,HTML TFIDF,41929,ndcg_cut.100,0.2388
29184,HTML TFIDF,4193,map,0.2222
29185,HTML TFIDF,4193,recip_rank,0.3333
29186,HTML TFIDF,4193,P.5,0.2
29187,HTML TFIDF,4193,P.10,0.2
29188,HTML TFIDF,4193,P.100,0.02
29189,HTML TFIDF,4193,ndcg_cut.5,0.3194
29190,HTML TFIDF,4193,ndcg_cut.10,0.4332
29191,HTML TFIDF,4193,ndcg_cut.100,0.4332
24568,HTML TFIDF,41938,map,0.0
24569,HTML TFIDF,41938,recip_rank,0.0
24570,HTML TFIDF,41938,P.5,0.0
24571,HTML TFIDF,41938,P.10,0.0
24572,HTML TFIDF,41938,P.100,0.0
24573,HTML TFIDF,41938,ndcg_cut.5,0.0
24574,HTML TFIDF,41938,ndcg_cut.10,0.0
24575,HTML TFIDF,41938,ndcg_cut.100,0.0
24656,HTML TFIDF,42029,map,0.05
24657,HTML TFIDF,42029,recip_rank,0.5
24658,HTML TFIDF,42029,P.5,0.2
24659,HTML TFIDF,42029,P.10,0.1
24660,HTML TFIDF,42029,P.100,0.01
24661,HTML TFIDF,42029,ndcg_cut.5,0.107
24662,HTML TFIDF,42029,ndcg_cut.10,0.0842
24663,HTML TFIDF,42029,ndcg_cut.100,0.0842
24688,HTML TFIDF,42050,map,1.0
24689,HTML TFIDF,42050,recip_rank,1.0
24690,HTML TFIDF,42050,P.5,1.0
24691,HTML TFIDF,42050,P.10,0.7
24692,HTML TFIDF,42050,P.100,0.07
24693,HTML TFIDF,42050,ndcg_cut.5,1.0
24694,HTML TFIDF,42050,ndcg_cut.10,1.0
24695,HTML TFIDF,42050,ndcg_cut.100,1.0
24712,HTML TFIDF,42070,map,1.0
24713,HTML TFIDF,42070,recip_rank,1.0
24714,HTML TFIDF,42070,P.5,1.0
24715,HTML TFIDF,42070,P.10,0.5
24716,HTML TFIDF,42070,P.100,0.05
24717,HTML TFIDF,42070,ndcg_cut.5,0.8757
24718,HTML TFIDF,42070,ndcg_cut.10,0.8757
24719,HTML TFIDF,42070,ndcg_cut.100,0.8757
24736,HTML TFIDF,42090,map,0.9526
24737,HTML TFIDF,42090,recip_rank,1.0
24738,HTML TFIDF,42090,P.5,1.0
24739,HTML TFIDF,42090,P.10,0.8
24740,HTML TFIDF,42090,P.100,0.08
24741,HTML TFIDF,42090,ndcg_cut.5,0.7047
24742,HTML TFIDF,42090,ndcg_cut.10,0.851
24743,HTML TFIDF,42090,ndcg_cut.100,0.851
25016,HTML TFIDF,42343,map,0.0
25017,HTML TFIDF,42343,recip_rank,0.0
25018,HTML TFIDF,42343,P.5,0.0
25019,HTML TFIDF,42343,P.10,0.0
25020,HTML TFIDF,42343,P.100,0.0
25021,HTML TFIDF,42343,ndcg_cut.5,0.0
25022,HTML TFIDF,42343,ndcg_cut.10,0.0
25023,HTML TFIDF,42343,ndcg_cut.100,0.0
25152,HTML TFIDF,42452,map,0.3072
25153,HTML TFIDF,42452,recip_rank,0.5
25154,HTML TFIDF,42452,P.5,0.2
25155,HTML TFIDF,42452,P.10,0.2
25156,HTML TFIDF,42452,P.100,0.03
25157,HTML TFIDF,42452,ndcg_cut.5,0.3354
25158,HTML TFIDF,42452,ndcg_cut.10,0.4301
25159,HTML TFIDF,42452,ndcg_cut.100,0.5338
29264,HTML TFIDF,4247,map,0.4381
29265,HTML TFIDF,4247,recip_rank,1.0
29266,HTML TFIDF,4247,P.5,0.6
29267,HTML TFIDF,4247,P.10,0.3
29268,HTML TFIDF,4247,P.100,0.04
29269,HTML TFIDF,4247,ndcg_cut.5,0.839
29270,HTML TFIDF,4247,ndcg_cut.10,0.7388
29271,HTML TFIDF,4247,ndcg_cut.100,0.768
25208,HTML TFIDF,42491,map,0.0
25209,HTML TFIDF,42491,recip_rank,0.0
25210,HTML TFIDF,42491,P.5,0.0
25211,HTML TFIDF,42491,P.10,0.0
25212,HTML TFIDF,42491,P.100,0.0
25213,HTML TFIDF,42491,ndcg_cut.5,0.0
25214,HTML TFIDF,42491,ndcg_cut.10,0.0
25215,HTML TFIDF,42491,ndcg_cut.100,0.0
25264,HTML TFIDF,42535,map,0.7568
25265,HTML TFIDF,42535,recip_rank,0.5
25266,HTML TFIDF,42535,P.5,0.8
25267,HTML TFIDF,42535,P.10,0.8
25268,HTML TFIDF,42535,P.100,0.12
25269,HTML TFIDF,42535,ndcg_cut.5,0.4255
25270,HTML TFIDF,42535,ndcg_cut.10,0.571
25271,HTML TFIDF,42535,ndcg_cut.100,0.7223
25400,HTML TFIDF,42603,map,1.0
25401,HTML TFIDF,42603,recip_rank,1.0
25402,HTML TFIDF,42603,P.5,0.8
25403,HTML TFIDF,42603,P.10,0.4
25404,HTML TFIDF,42603,P.100,0.04
25405,HTML TFIDF,42603,ndcg_cut.5,0.8807
25406,HTML TFIDF,42603,ndcg_cut.10,0.8807
25407,HTML TFIDF,42603,ndcg_cut.100,0.8807
25432,HTML TFIDF,42623,map,0.0714
25433,HTML TFIDF,42623,recip_rank,0.5
25434,HTML TFIDF,42623,P.5,0.2
25435,HTML TFIDF,42623,P.10,0.1
25436,HTML TFIDF,42623,P.100,0.01
25437,HTML TFIDF,42623,ndcg_cut.5,0.229
25438,HTML TFIDF,42623,ndcg_cut.10,0.2035
25439,HTML TFIDF,42623,ndcg_cut.100,0.2035
25464,HTML TFIDF,42643,map,1.0
25465,HTML TFIDF,42643,recip_rank,1.0
25466,HTML TFIDF,42643,P.5,1.0
25467,HTML TFIDF,42643,P.10,0.5
25468,HTML TFIDF,42643,P.100,0.05
25469,HTML TFIDF,42643,ndcg_cut.5,0.9714
25470,HTML TFIDF,42643,ndcg_cut.10,0.9714
25471,HTML TFIDF,42643,ndcg_cut.100,0.9714
25496,HTML TFIDF,42685,map,0.0065
25497,HTML TFIDF,42685,recip_rank,0.0323
25498,HTML TFIDF,42685,P.5,0.0
25499,HTML TFIDF,42685,P.10,0.0
25500,HTML TFIDF,42685,P.100,0.01
25501,HTML TFIDF,42685,ndcg_cut.5,0.0
25502,HTML TFIDF,42685,ndcg_cut.10,0.0
25503,HTML TFIDF,42685,ndcg_cut.100,0.0507
25528,HTML TFIDF,42709,map,0.0556
25529,HTML TFIDF,42709,recip_rank,0.3333
25530,HTML TFIDF,42709,P.5,0.2
25531,HTML TFIDF,42709,P.10,0.1
25532,HTML TFIDF,42709,P.100,0.01
25533,HTML TFIDF,42709,ndcg_cut.5,0.1969
25534,HTML TFIDF,42709,ndcg_cut.10,0.184
25535,HTML TFIDF,42709,ndcg_cut.100,0.184
25544,HTML TFIDF,42729,map,0.1842
25545,HTML TFIDF,42729,recip_rank,0.5
25546,HTML TFIDF,42729,P.5,0.2
25547,HTML TFIDF,42729,P.10,0.1
25548,HTML TFIDF,42729,P.100,0.03
25549,HTML TFIDF,42729,ndcg_cut.5,0.301
