,name,qid,measure,value
5191,Basic TFIDF,28230,ndcg_cut.100,0.0899
4056,Basic TFIDF,2827,map,0.2104
4057,Basic TFIDF,2827,recip_rank,0.3333
4058,Basic TFIDF,2827,P.5,0.2
4059,Basic TFIDF,2827,P.10,0.2
4060,Basic TFIDF,2827,P.100,0.06
4061,Basic TFIDF,2827,ndcg_cut.5,0.1969
4062,Basic TFIDF,2827,ndcg_cut.10,0.242
4063,Basic TFIDF,2827,ndcg_cut.100,0.4729
5304,Basic TFIDF,28290,map,0.2049
5305,Basic TFIDF,28290,recip_rank,1.0
5306,Basic TFIDF,28290,P.5,0.2
5307,Basic TFIDF,28290,P.10,0.1
5308,Basic TFIDF,28290,P.100,0.02
5309,Basic TFIDF,28290,ndcg_cut.5,0.3937
5310,Basic TFIDF,28290,ndcg_cut.10,0.3937
5311,Basic TFIDF,28290,ndcg_cut.100,0.4557
5328,Basic TFIDF,28306,map,0.8207
5329,Basic TFIDF,28306,recip_rank,1.0
5330,Basic TFIDF,28306,P.5,0.8
5331,Basic TFIDF,28306,P.10,0.7
5332,Basic TFIDF,28306,P.100,0.07
5333,Basic TFIDF,28306,ndcg_cut.5,0.8086
5334,Basic TFIDF,28306,ndcg_cut.10,0.8474
5335,Basic TFIDF,28306,ndcg_cut.100,0.8474
5432,Basic TFIDF,28360,map,0.7114
5433,Basic TFIDF,28360,recip_rank,1.0
5434,Basic TFIDF,28360,P.5,0.6
5435,Basic TFIDF,28360,P.10,0.7
5436,Basic TFIDF,28360,P.100,0.09
5437,Basic TFIDF,28360,ndcg_cut.5,0.6304
5438,Basic TFIDF,28360,ndcg_cut.10,0.7585
5439,Basic TFIDF,28360,ndcg_cut.100,0.8518
5624,Basic TFIDF,28439,map,0.0093
5625,Basic TFIDF,28439,recip_rank,0.1667
5626,Basic TFIDF,28439,P.5,0.0
5627,Basic TFIDF,28439,P.10,0.1
5628,Basic TFIDF,28439,P.100,0.01
5629,Basic TFIDF,28439,ndcg_cut.5,0.0
5630,Basic TFIDF,28439,ndcg_cut.10,0.0784
5631,Basic TFIDF,28439,ndcg_cut.100,0.061
5744,Basic TFIDF,28490,map,0.41
5745,Basic TFIDF,28490,recip_rank,0.5
5746,Basic TFIDF,28490,P.5,0.6
5747,Basic TFIDF,28490,P.10,0.3
5748,Basic TFIDF,28490,P.100,0.04
5749,Basic TFIDF,28490,ndcg_cut.5,0.4317
5750,Basic TFIDF,28490,ndcg_cut.10,0.4317
5751,Basic TFIDF,28490,ndcg_cut.100,0.5111
5752,Basic TFIDF,28498,map,0.9889
5753,Basic TFIDF,28498,recip_rank,1.0
5754,Basic TFIDF,28498,P.5,1.0
5755,Basic TFIDF,28498,P.10,0.9
5756,Basic TFIDF,28498,P.100,0.09
5757,Basic TFIDF,28498,ndcg_cut.5,0.7379
5758,Basic TFIDF,28498,ndcg_cut.10,0.8507
5759,Basic TFIDF,28498,ndcg_cut.100,0.8507
5864,Basic TFIDF,28555,map,0.3333
5865,Basic TFIDF,28555,recip_rank,1.0
5866,Basic TFIDF,28555,P.5,0.2
5867,Basic TFIDF,28555,P.10,0.1
5868,Basic TFIDF,28555,P.100,0.01
5869,Basic TFIDF,28555,ndcg_cut.5,0.6388
5870,Basic TFIDF,28555,ndcg_cut.10,0.6388
5871,Basic TFIDF,28555,ndcg_cut.100,0.6388
6048,Basic TFIDF,28658,map,0.1134
6049,Basic TFIDF,28658,recip_rank,1.0
6050,Basic TFIDF,28658,P.5,0.2
6051,Basic TFIDF,28658,P.10,0.1
6052,Basic TFIDF,28658,P.100,0.02
6053,Basic TFIDF,28658,ndcg_cut.5,0.1969
6054,Basic TFIDF,28658,ndcg_cut.10,0.1566
6055,Basic TFIDF,28658,ndcg_cut.100,0.1802
4112,Basic TFIDF,2872,map,0.0022
4113,Basic TFIDF,2872,recip_rank,0.0109
4114,Basic TFIDF,2872,P.5,0.0
4115,Basic TFIDF,2872,P.10,0.0
4116,Basic TFIDF,2872,P.100,0.01
4117,Basic TFIDF,2872,ndcg_cut.5,0.0
4118,Basic TFIDF,2872,ndcg_cut.10,0.0
4119,Basic TFIDF,2872,ndcg_cut.100,0.0602
6152,Basic TFIDF,28730,map,0.6071
6153,Basic TFIDF,28730,recip_rank,1.0
6154,Basic TFIDF,28730,P.5,0.4
6155,Basic TFIDF,28730,P.10,0.4
6156,Basic TFIDF,28730,P.100,0.04
6157,Basic TFIDF,28730,ndcg_cut.5,0.6825
6158,Basic TFIDF,28730,ndcg_cut.10,0.8372
6159,Basic TFIDF,28730,ndcg_cut.100,0.8372
6224,Basic TFIDF,28776,map,0.68
6225,Basic TFIDF,28776,recip_rank,1.0
6226,Basic TFIDF,28776,P.5,0.6
6227,Basic TFIDF,28776,P.10,0.4
6228,Basic TFIDF,28776,P.100,0.04
6229,Basic TFIDF,28776,ndcg_cut.5,0.839
6230,Basic TFIDF,28776,ndcg_cut.10,0.896
6231,Basic TFIDF,28776,ndcg_cut.100,0.896
6280,Basic TFIDF,28813,map,0.0032
6281,Basic TFIDF,28813,recip_rank,0.0159
6282,Basic TFIDF,28813,P.5,0.0
6283,Basic TFIDF,28813,P.10,0.0
6284,Basic TFIDF,28813,P.100,0.01
6285,Basic TFIDF,28813,ndcg_cut.5,0.0
6286,Basic TFIDF,28813,ndcg_cut.10,0.0
6287,Basic TFIDF,28813,ndcg_cut.100,0.0728
6392,Basic TFIDF,28882,map,0.4724
6393,Basic TFIDF,28882,recip_rank,1.0
6394,Basic TFIDF,28882,P.5,0.8
6395,Basic TFIDF,28882,P.10,0.4
6396,Basic TFIDF,28882,P.100,0.06
6397,Basic TFIDF,28882,ndcg_cut.5,0.7371
6398,Basic TFIDF,28882,ndcg_cut.10,0.5959
6399,Basic TFIDF,28882,ndcg_cut.100,0.6789
6424,Basic TFIDF,28903,map,0.9762
6425,Basic TFIDF,28903,recip_rank,1.0
6426,Basic TFIDF,28903,P.5,1.0
6427,Basic TFIDF,28903,P.10,0.6
6428,Basic TFIDF,28903,P.100,0.06
6429,Basic TFIDF,28903,ndcg_cut.5,0.992
6430,Basic TFIDF,28903,ndcg_cut.10,0.9886
6431,Basic TFIDF,28903,ndcg_cut.100,0.9886
6576,Basic TFIDF,28979,map,0.2256
6577,Basic TFIDF,28979,recip_rank,1.0
6578,Basic TFIDF,28979,P.5,0.4
6579,Basic TFIDF,28979,P.10,0.2
6580,Basic TFIDF,28979,P.100,0.03
6581,Basic TFIDF,28979,ndcg_cut.5,0.5193
6582,Basic TFIDF,28979,ndcg_cut.10,0.4615
6583,Basic TFIDF,28979,ndcg_cut.100,0.5226
6608,Basic TFIDF,29011,map,0.0
6609,Basic TFIDF,29011,recip_rank,0.0
6610,Basic TFIDF,29011,P.5,0.0
6611,Basic TFIDF,29011,P.10,0.0
6612,Basic TFIDF,29011,P.100,0.0
6613,Basic TFIDF,29011,ndcg_cut.5,0.0
6614,Basic TFIDF,29011,ndcg_cut.10,0.0
6615,Basic TFIDF,29011,ndcg_cut.100,0.0
4160,Basic TFIDF,2907,map,0.1429
4161,Basic TFIDF,2907,recip_rank,1.0
4162,Basic TFIDF,2907,P.5,0.2
4163,Basic TFIDF,2907,P.10,0.1
4164,Basic TFIDF,2907,P.100,0.01
4165,Basic TFIDF,2907,ndcg_cut.5,0.3392
4166,Basic TFIDF,2907,ndcg_cut.10,0.3037
4167,Basic TFIDF,2907,ndcg_cut.100,0.3037
6760,Basic TFIDF,29143,map,0.2
6761,Basic TFIDF,29143,recip_rank,1.0
6762,Basic TFIDF,29143,P.5,0.2
6763,Basic TFIDF,29143,P.10,0.1
6764,Basic TFIDF,29143,P.100,0.01
6765,Basic TFIDF,29143,ndcg_cut.5,0.4367
6766,Basic TFIDF,29143,ndcg_cut.10,0.4367
6767,Basic TFIDF,29143,ndcg_cut.100,0.4367
6800,Basic TFIDF,29183,map,0.8369
6801,Basic TFIDF,29183,recip_rank,1.0
6802,Basic TFIDF,29183,P.5,1.0
6803,Basic TFIDF,29183,P.10,0.8
6804,Basic TFIDF,29183,P.100,0.11
6805,Basic TFIDF,29183,ndcg_cut.5,0.7742
6806,Basic TFIDF,29183,ndcg_cut.10,0.792
6807,Basic TFIDF,29183,ndcg_cut.100,0.8467
6896,Basic TFIDF,29224,map,0.1388
6897,Basic TFIDF,29224,recip_rank,0.3333
6898,Basic TFIDF,29224,P.5,0.2
6899,Basic TFIDF,29224,P.10,0.2
6900,Basic TFIDF,29224,P.100,0.04
6901,Basic TFIDF,29224,ndcg_cut.5,0.1092
6902,Basic TFIDF,29224,ndcg_cut.10,0.2184
6903,Basic TFIDF,29224,ndcg_cut.100,0.3593
7224,Basic TFIDF,29421,map,0.0581
7225,Basic TFIDF,29421,recip_rank,0.0909
7226,Basic TFIDF,29421,P.5,0.0
7227,Basic TFIDF,29421,P.10,0.0
7228,Basic TFIDF,29421,P.100,0.02
7229,Basic TFIDF,29421,ndcg_cut.5,0.0
7230,Basic TFIDF,29421,ndcg_cut.10,0.0
7231,Basic TFIDF,29421,ndcg_cut.100,0.1886
7344,Basic TFIDF,29535,map,0.5433
7345,Basic TFIDF,29535,recip_rank,0.5
7346,Basic TFIDF,29535,P.5,0.8
7347,Basic TFIDF,29535,P.10,0.4
7348,Basic TFIDF,29535,P.100,0.04
7349,Basic TFIDF,29535,ndcg_cut.5,0.6533
7350,Basic TFIDF,29535,ndcg_cut.10,0.6533
7351,Basic TFIDF,29535,ndcg_cut.100,0.6533
7416,Basic TFIDF,29618,map,1.0
7417,Basic TFIDF,29618,recip_rank,1.0
7418,Basic TFIDF,29618,P.5,1.0
7419,Basic TFIDF,29618,P.10,0.5
7420,Basic TFIDF,29618,P.100,0.05
7421,Basic TFIDF,29618,ndcg_cut.5,0.8793
7422,Basic TFIDF,29618,ndcg_cut.10,0.8793
7423,Basic TFIDF,29618,ndcg_cut.100,0.8793
7448,Basic TFIDF,29631,map,0.3857
7449,Basic TFIDF,29631,recip_rank,1.0
7450,Basic TFIDF,29631,P.5,0.4
7451,Basic TFIDF,29631,P.10,0.3
7452,Basic TFIDF,29631,P.100,0.03
7453,Basic TFIDF,29631,ndcg_cut.5,0.4785
7454,Basic TFIDF,29631,ndcg_cut.10,0.6098
7455,Basic TFIDF,29631,ndcg_cut.100,0.6098
7464,Basic TFIDF,29641,map,0.0
7465,Basic TFIDF,29641,recip_rank,0.0
7466,Basic TFIDF,29641,P.5,0.0
7467,Basic TFIDF,29641,P.10,0.0
7468,Basic TFIDF,29641,P.100,0.0
7469,Basic TFIDF,29641,ndcg_cut.5,0.0
7470,Basic TFIDF,29641,ndcg_cut.10,0.0
7471,Basic TFIDF,29641,ndcg_cut.100,0.0
7472,Basic TFIDF,29642,map,0.04
7473,Basic TFIDF,29642,recip_rank,0.2
7474,Basic TFIDF,29642,P.5,0.2
7475,Basic TFIDF,29642,P.10,0.1
7476,Basic TFIDF,29642,P.100,0.01
7477,Basic TFIDF,29642,ndcg_cut.5,0.098
7478,Basic TFIDF,29642,ndcg_cut.10,0.098
7479,Basic TFIDF,29642,ndcg_cut.100,0.098
7512,Basic TFIDF,29683,map,0.8056
7513,Basic TFIDF,29683,recip_rank,1.0
7514,Basic TFIDF,29683,P.5,0.6
7515,Basic TFIDF,29683,P.10,0.3
7516,Basic TFIDF,29683,P.100,0.03
7517,Basic TFIDF,29683,ndcg_cut.5,0.936
7518,Basic TFIDF,29683,ndcg_cut.10,0.936
7519,Basic TFIDF,29683,ndcg_cut.100,0.936
7544,Basic TFIDF,29716,map,0.5
7545,Basic TFIDF,29716,recip_rank,1.0
7546,Basic TFIDF,29716,P.5,0.4
7547,Basic TFIDF,29716,P.10,0.3
7548,Basic TFIDF,29716,P.100,0.03
7549,Basic TFIDF,29716,ndcg_cut.5,0.4939
7550,Basic TFIDF,29716,ndcg_cut.10,0.5717
7551,Basic TFIDF,29716,ndcg_cut.100,0.5717
7568,Basic TFIDF,29738,map,0.0
7569,Basic TFIDF,29738,recip_rank,0.0
7570,Basic TFIDF,29738,P.5,0.0
7571,Basic TFIDF,29738,P.10,0.0
7572,Basic TFIDF,29738,P.100,0.0
7573,Basic TFIDF,29738,ndcg_cut.5,0.0
7574,Basic TFIDF,29738,ndcg_cut.10,0.0
7575,Basic TFIDF,29738,ndcg_cut.100,0.0
7624,Basic TFIDF,29768,map,0.6964
7625,Basic TFIDF,29768,recip_rank,1.0
7626,Basic TFIDF,29768,P.5,0.8
7627,Basic TFIDF,29768,P.10,0.4
7628,Basic TFIDF,29768,P.100,0.05
7629,Basic TFIDF,29768,ndcg_cut.5,0.902
7630,Basic TFIDF,29768,ndcg_cut.10,0.8274
7631,Basic TFIDF,29768,ndcg_cut.100,0.8752
7664,Basic TFIDF,29794,map,0.1701
7665,Basic TFIDF,29794,recip_rank,1.0
7666,Basic TFIDF,29794,P.5,0.2
7667,Basic TFIDF,29794,P.10,0.1
7668,Basic TFIDF,29794,P.100,0.02
7669,Basic TFIDF,29794,ndcg_cut.5,0.2184
7670,Basic TFIDF,29794,ndcg_cut.10,0.2026
7671,Basic TFIDF,29794,ndcg_cut.100,0.2332
4272,Basic TFIDF,2980,map,0.5514
4273,Basic TFIDF,2980,recip_rank,0.5
4274,Basic TFIDF,2980,P.5,0.8
4275,Basic TFIDF,2980,P.10,0.6
4276,Basic TFIDF,2980,P.100,0.08
4277,Basic TFIDF,2980,ndcg_cut.5,0.5952
4278,Basic TFIDF,2980,ndcg_cut.10,0.5805
4279,Basic TFIDF,2980,ndcg_cut.100,0.7127
7696,Basic TFIDF,29848,map,0.2
7697,Basic TFIDF,29848,recip_rank,1.0
7698,Basic TFIDF,29848,P.5,0.2
7699,Basic TFIDF,29848,P.10,0.1
7700,Basic TFIDF,29848,P.100,0.01
7701,Basic TFIDF,29848,ndcg_cut.5,0.363
7702,Basic TFIDF,29848,ndcg_cut.10,0.363
7703,Basic TFIDF,29848,ndcg_cut.100,0.363
7760,Basic TFIDF,29888,map,0.3896
7761,Basic TFIDF,29888,recip_rank,1.0
7762,Basic TFIDF,29888,P.5,0.6
7763,Basic TFIDF,29888,P.10,0.5
7764,Basic TFIDF,29888,P.100,0.07
7765,Basic TFIDF,29888,ndcg_cut.5,0.4048
7766,Basic TFIDF,29888,ndcg_cut.10,0.4582
7767,Basic TFIDF,29888,ndcg_cut.100,0.5001
7768,Basic TFIDF,29891,map,0.2589
7769,Basic TFIDF,29891,recip_rank,1.0
7770,Basic TFIDF,29891,P.5,0.4
7771,Basic TFIDF,29891,P.10,0.2
7772,Basic TFIDF,29891,P.100,0.06
7773,Basic TFIDF,29891,ndcg_cut.5,0.3211
7774,Basic TFIDF,29891,ndcg_cut.10,0.2444
7775,Basic TFIDF,29891,ndcg_cut.100,0.3951
7776,Basic TFIDF,29897,map,0.869
7777,Basic TFIDF,29897,recip_rank,1.0
7778,Basic TFIDF,29897,P.5,0.8
7779,Basic TFIDF,29897,P.10,0.5
7780,Basic TFIDF,29897,P.100,0.06
7781,Basic TFIDF,29897,ndcg_cut.5,0.7777
7782,Basic TFIDF,29897,ndcg_cut.10,0.8567
7783,Basic TFIDF,29897,ndcg_cut.100,0.9114
7920,Basic TFIDF,29994,map,0.0023
7921,Basic TFIDF,29994,recip_rank,0.0115
7922,Basic TFIDF,29994,P.5,0.0
7923,Basic TFIDF,29994,P.10,0.0
7924,Basic TFIDF,29994,P.100,0.01
7925,Basic TFIDF,29994,ndcg_cut.5,0.0
7926,Basic TFIDF,29994,ndcg_cut.10,0.0
7927,Basic TFIDF,29994,ndcg_cut.100,0.0392
7968,Basic TFIDF,30029,map,0.5417
7969,Basic TFIDF,30029,recip_rank,1.0
7970,Basic TFIDF,30029,P.5,0.4
7971,Basic TFIDF,30029,P.10,0.3
7972,Basic TFIDF,30029,P.100,0.05
7973,Basic TFIDF,30029,ndcg_cut.5,0.5445
7974,Basic TFIDF,30029,ndcg_cut.10,0.659
7975,Basic TFIDF,30029,ndcg_cut.100,0.8024
8048,Basic TFIDF,30076,map,0.0
8049,Basic TFIDF,30076,recip_rank,0.0
8050,Basic TFIDF,30076,P.5,0.0
8051,Basic TFIDF,30076,P.10,0.0
8052,Basic TFIDF,30076,P.100,0.0
8053,Basic TFIDF,30076,ndcg_cut.5,0.0
8054,Basic TFIDF,30076,ndcg_cut.10,0.0
8055,Basic TFIDF,30076,ndcg_cut.100,0.0
8064,Basic TFIDF,30090,map,0.0025
8065,Basic TFIDF,30090,recip_rank,0.0123
8066,Basic TFIDF,30090,P.5,0.0
8067,Basic TFIDF,30090,P.10,0.0
8068,Basic TFIDF,30090,P.100,0.01
8069,Basic TFIDF,30090,ndcg_cut.5,0.0
8070,Basic TFIDF,30090,ndcg_cut.10,0.0
8071,Basic TFIDF,30090,ndcg_cut.100,0.0398
8160,Basic TFIDF,30197,map,0.8
8161,Basic TFIDF,30197,recip_rank,1.0
8162,Basic TFIDF,30197,P.5,0.8
8163,Basic TFIDF,30197,P.10,0.4
8164,Basic TFIDF,30197,P.100,0.04
8165,Basic TFIDF,30197,ndcg_cut.5,0.7754
8166,Basic TFIDF,30197,ndcg_cut.10,0.7754
8167,Basic TFIDF,30197,ndcg_cut.100,0.7754
8264,Basic TFIDF,30259,map,0.0292
8265,Basic TFIDF,30259,recip_rank,0.0588
8266,Basic TFIDF,30259,P.5,0.0
8267,Basic TFIDF,30259,P.10,0.0
8268,Basic TFIDF,30259,P.100,0.02
8269,Basic TFIDF,30259,ndcg_cut.5,0.0
8270,Basic TFIDF,30259,ndcg_cut.10,0.0
8271,Basic TFIDF,30259,ndcg_cut.100,0.1712
8288,Basic TFIDF,30263,map,0.0026
8289,Basic TFIDF,30263,recip_rank,0.0179
8290,Basic TFIDF,30263,P.5,0.0
8291,Basic TFIDF,30263,P.10,0.0
8292,Basic TFIDF,30263,P.100,0.01
8293,Basic TFIDF,30263,ndcg_cut.5,0.0
8294,Basic TFIDF,30263,ndcg_cut.10,0.0
8295,Basic TFIDF,30263,ndcg_cut.100,0.0553
8576,Basic TFIDF,30523,map,0.5
8577,Basic TFIDF,30523,recip_rank,1.0
8578,Basic TFIDF,30523,P.5,0.6
8579,Basic TFIDF,30523,P.10,0.3
8580,Basic TFIDF,30523,P.100,0.03
8581,Basic TFIDF,30523,ndcg_cut.5,0.7406
8582,Basic TFIDF,30523,ndcg_cut.10,0.6921
8583,Basic TFIDF,30523,ndcg_cut.100,0.6921
8608,Basic TFIDF,30552,map,0.0034
8609,Basic TFIDF,30552,recip_rank,0.0101
8610,Basic TFIDF,30552,P.5,0.0
8611,Basic TFIDF,30552,P.10,0.0
8612,Basic TFIDF,30552,P.100,0.01
8613,Basic TFIDF,30552,ndcg_cut.5,0.0
8614,Basic TFIDF,30552,ndcg_cut.10,0.0
8615,Basic TFIDF,30552,ndcg_cut.100,0.0481
8616,Basic TFIDF,30562,map,0.5347
8617,Basic TFIDF,30562,recip_rank,1.0
8618,Basic TFIDF,30562,P.5,0.8
8619,Basic TFIDF,30562,P.10,0.6
8620,Basic TFIDF,30562,P.100,0.09
8621,Basic TFIDF,30562,ndcg_cut.5,0.6377
8622,Basic TFIDF,30562,ndcg_cut.10,0.627
8623,Basic TFIDF,30562,ndcg_cut.100,0.6914
8632,Basic TFIDF,30586,map,0.0
8633,Basic TFIDF,30586,recip_rank,0.0
8634,Basic TFIDF,30586,P.5,0.0
8635,Basic TFIDF,30586,P.10,0.0
8636,Basic TFIDF,30586,P.100,0.0
8637,Basic TFIDF,30586,ndcg_cut.5,0.0
8638,Basic TFIDF,30586,ndcg_cut.10,0.0
8639,Basic TFIDF,30586,ndcg_cut.100,0.0
8760,Basic TFIDF,30656,map,0.0
8761,Basic TFIDF,30656,recip_rank,0.0
8762,Basic TFIDF,30656,P.5,0.0
8763,Basic TFIDF,30656,P.10,0.0
8764,Basic TFIDF,30656,P.100,0.0
8765,Basic TFIDF,30656,ndcg_cut.5,0.0
8766,Basic TFIDF,30656,ndcg_cut.10,0.0
8767,Basic TFIDF,30656,ndcg_cut.100,0.0
9056,Basic TFIDF,30892,map,0.0375
9057,Basic TFIDF,30892,recip_rank,0.25
9058,Basic TFIDF,30892,P.5,0.2
9059,Basic TFIDF,30892,P.10,0.1
9060,Basic TFIDF,30892,P.100,0.02
9061,Basic TFIDF,30892,ndcg_cut.5,0.0848
9062,Basic TFIDF,30892,ndcg_cut.10,0.0708
9063,Basic TFIDF,30892,ndcg_cut.100,0.1321
9064,Basic TFIDF,30896,map,1.0
9065,Basic TFIDF,30896,recip_rank,1.0
9066,Basic TFIDF,30896,P.5,1.0
9067,Basic TFIDF,30896,P.10,0.7
9068,Basic TFIDF,30896,P.100,0.07
9069,Basic TFIDF,30896,ndcg_cut.5,0.7198
9070,Basic TFIDF,30896,ndcg_cut.10,0.8622
9071,Basic TFIDF,30896,ndcg_cut.100,0.8622
9120,Basic TFIDF,30957,map,1.0
9121,Basic TFIDF,30957,recip_rank,1.0
9122,Basic TFIDF,30957,P.5,0.8
9123,Basic TFIDF,30957,P.10,0.4
9124,Basic TFIDF,30957,P.100,0.04
9125,Basic TFIDF,30957,ndcg_cut.5,1.0
9126,Basic TFIDF,30957,ndcg_cut.10,1.0
9127,Basic TFIDF,30957,ndcg_cut.100,1.0
9144,Basic TFIDF,30965,map,1.0
9145,Basic TFIDF,30965,recip_rank,1.0
9146,Basic TFIDF,30965,P.5,1.0
9147,Basic TFIDF,30965,P.10,0.9
9148,Basic TFIDF,30965,P.100,0.09
9149,Basic TFIDF,30965,ndcg_cut.5,0.7467
9150,Basic TFIDF,30965,ndcg_cut.10,0.867
9151,Basic TFIDF,30965,ndcg_cut.100,0.867
9192,Basic TFIDF,30980,map,0.2758
9193,Basic TFIDF,30980,recip_rank,0.3333
9194,Basic TFIDF,30980,P.5,0.2
9195,Basic TFIDF,30980,P.10,0.2
9196,Basic TFIDF,30980,P.100,0.05
9197,Basic TFIDF,30980,ndcg_cut.5,0.0984
9198,Basic TFIDF,30980,ndcg_cut.10,0.2387
9199,Basic TFIDF,30980,ndcg_cut.100,0.4794
4408,Basic TFIDF,3100,map,0.196
4409,Basic TFIDF,3100,recip_rank,0.5
4410,Basic TFIDF,3100,P.5,0.4
4411,Basic TFIDF,3100,P.10,0.2
4412,Basic TFIDF,3100,P.100,0.06
4413,Basic TFIDF,3100,ndcg_cut.5,0.4105
4414,Basic TFIDF,3100,ndcg_cut.10,0.3318
4415,Basic TFIDF,3100,ndcg_cut.100,0.5182
9240,Basic TFIDF,31021,map,0.875
9241,Basic TFIDF,31021,recip_rank,1.0
9242,Basic TFIDF,31021,P.5,1.0
9243,Basic TFIDF,31021,P.10,0.7
9244,Basic TFIDF,31021,P.100,0.07
9245,Basic TFIDF,31021,ndcg_cut.5,0.9065
9246,Basic TFIDF,31021,ndcg_cut.10,0.8618
9247,Basic TFIDF,31021,ndcg_cut.100,0.8618
9368,Basic TFIDF,31103,map,1.0
9369,Basic TFIDF,31103,recip_rank,1.0
9370,Basic TFIDF,31103,P.5,0.6
9371,Basic TFIDF,31103,P.10,0.3
9372,Basic TFIDF,31103,P.100,0.03
9373,Basic TFIDF,31103,ndcg_cut.5,0.8403
9374,Basic TFIDF,31103,ndcg_cut.10,0.8403
9375,Basic TFIDF,31103,ndcg_cut.100,0.8403
9392,Basic TFIDF,31118,map,0.0
9393,Basic TFIDF,31118,recip_rank,0.0
9394,Basic TFIDF,31118,P.5,0.0
9395,Basic TFIDF,31118,P.10,0.0
9396,Basic TFIDF,31118,P.100,0.0
9397,Basic TFIDF,31118,ndcg_cut.5,0.0
9398,Basic TFIDF,31118,ndcg_cut.10,0.0
9399,Basic TFIDF,31118,ndcg_cut.100,0.0
9584,Basic TFIDF,31247,map,0.0017
9585,Basic TFIDF,31247,recip_rank,0.0172
9586,Basic TFIDF,31247,P.5,0.0
9587,Basic TFIDF,31247,P.10,0.0
9588,Basic TFIDF,31247,P.100,0.01
9589,Basic TFIDF,31247,ndcg_cut.5,0.0
9590,Basic TFIDF,31247,ndcg_cut.10,0.0
9591,Basic TFIDF,31247,ndcg_cut.100,0.0386
9592,Basic TFIDF,31249,map,0.6846
9593,Basic TFIDF,31249,recip_rank,1.0
9594,Basic TFIDF,31249,P.5,1.0
9595,Basic TFIDF,31249,P.10,0.8
9596,Basic TFIDF,31249,P.100,0.12
9597,Basic TFIDF,31249,ndcg_cut.5,0.7456
9598,Basic TFIDF,31249,ndcg_cut.10,0.7388
9599,Basic TFIDF,31249,ndcg_cut.100,0.7926
9616,Basic TFIDF,31299,map,0.204
9617,Basic TFIDF,31299,recip_rank,1.0
9618,Basic TFIDF,31299,P.5,0.2
9619,Basic TFIDF,31299,P.10,0.1
9620,Basic TFIDF,31299,P.100,0.02
9621,Basic TFIDF,31299,ndcg_cut.5,0.3392
9622,Basic TFIDF,31299,ndcg_cut.10,0.3392
9623,Basic TFIDF,31299,ndcg_cut.100,0.3902
9664,Basic TFIDF,31326,map,0.75
9665,Basic TFIDF,31326,recip_rank,1.0
9666,Basic TFIDF,31326,P.5,1.0
9667,Basic TFIDF,31326,P.10,0.6
9668,Basic TFIDF,31326,P.100,0.06
9669,Basic TFIDF,31326,ndcg_cut.5,0.7047
9670,Basic TFIDF,31326,ndcg_cut.10,0.6468
9671,Basic TFIDF,31326,ndcg_cut.100,0.6468
9672,Basic TFIDF,31340,map,0.8
9673,Basic TFIDF,31340,recip_rank,1.0
9674,Basic TFIDF,31340,P.5,0.8
9675,Basic TFIDF,31340,P.10,0.4
9676,Basic TFIDF,31340,P.100,0.04
9677,Basic TFIDF,31340,ndcg_cut.5,0.6972
9678,Basic TFIDF,31340,ndcg_cut.10,0.6972
9679,Basic TFIDF,31340,ndcg_cut.100,0.6972
9712,Basic TFIDF,31377,map,0.8434
9713,Basic TFIDF,31377,recip_rank,1.0
9714,Basic TFIDF,31377,P.5,1.0
9715,Basic TFIDF,31377,P.10,0.5
9716,Basic TFIDF,31377,P.100,0.06
9717,Basic TFIDF,31377,ndcg_cut.5,0.893
9718,Basic TFIDF,31377,ndcg_cut.10,0.8421
9719,Basic TFIDF,31377,ndcg_cut.100,0.8903
9728,Basic TFIDF,31393,map,0.8207
9729,Basic TFIDF,31393,recip_rank,1.0
9730,Basic TFIDF,31393,P.5,0.8
9731,Basic TFIDF,31393,P.10,0.7
9732,Basic TFIDF,31393,P.100,0.07
9733,Basic TFIDF,31393,ndcg_cut.5,0.6285
9734,Basic TFIDF,31393,ndcg_cut.10,0.8032
9735,Basic TFIDF,31393,ndcg_cut.100,0.8032
9784,Basic TFIDF,31430,map,0.5742
9785,Basic TFIDF,31430,recip_rank,0.3333
9786,Basic TFIDF,31430,P.5,0.6
9787,Basic TFIDF,31430,P.10,0.6
9788,Basic TFIDF,31430,P.100,0.07
9789,Basic TFIDF,31430,ndcg_cut.5,0.434
9790,Basic TFIDF,31430,ndcg_cut.10,0.6116
9791,Basic TFIDF,31430,ndcg_cut.100,0.6571
9824,Basic TFIDF,31485,map,0.5833
9825,Basic TFIDF,31485,recip_rank,1.0
9826,Basic TFIDF,31485,P.5,1.0
9827,Basic TFIDF,31485,P.10,0.7
9828,Basic TFIDF,31485,P.100,0.07
9829,Basic TFIDF,31485,ndcg_cut.5,0.7648
9830,Basic TFIDF,31485,ndcg_cut.10,0.7385
9831,Basic TFIDF,31485,ndcg_cut.100,0.6881
4472,Basic TFIDF,3154,map,0.0
4473,Basic TFIDF,3154,recip_rank,0.0
4474,Basic TFIDF,3154,P.5,0.0
4475,Basic TFIDF,3154,P.10,0.0
4476,Basic TFIDF,3154,P.100,0.0
4477,Basic TFIDF,3154,ndcg_cut.5,0.0
4478,Basic TFIDF,3154,ndcg_cut.10,0.0
4479,Basic TFIDF,3154,ndcg_cut.100,0.0
9896,Basic TFIDF,31557,map,0.0031
